"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","processingDate","individualID","geneticSampleID","wellCoordinates","laboratoryName"
"a72ad706-dfdd-4bde-9955-c88309662535","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2017-07-17T22:46Z","2017-07-18T14:07Z",NA,"MOS.D02.000668","MOS.D02.000668","G11","Kansas Biological Survey"
"be0c6284-66ac-4f2f-b2a2-c4c1154a5435","BLAN_025.mosquitoPoint.mos","D02","BLAN","BLAN_025","2017-07-18T22:53Z","2017-07-19T12:54Z",NA,"MOS.D02.000735","MOS.D02.000735","C9","Kansas Biological Survey"
"48499ee0-6612-4852-9c4c-bd1fcd737f47","BLAN_065.mosquitoPoint.mos","D02","BLAN","BLAN_065","2017-07-18T23:01Z","2017-07-19T13:03Z",NA,"MOS.D02.000717","MOS.D02.000717","B8","Kansas Biological Survey"
"65d51c55-8e46-459b-8662-f8229bc0f269","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2017-07-18T23:07Z","2017-07-19T13:11Z",NA,"MOS.D02.000719","MOS.D02.000719","B9","Kansas Biological Survey"
"4eed2c8f-02ff-4cf7-b7e6-4191c233c73c","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2017-07-18T23:15Z","2017-07-19T13:18Z",NA,"MOS.D02.000788","MOS.D02.000788","F3","Kansas Biological Survey"
"14120d51-18e6-44e7-b425-f116765b1959","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2017-07-18T23:15Z","2017-07-19T13:18Z",NA,"MOS.D02.000737","MOS.D02.000737","C10","Kansas Biological Survey"
"a74cea8a-f29d-47fb-8a55-037d24fb1d9a","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2017-07-18T23:15Z","2017-07-19T13:18Z",NA,"MOS.D02.000689","MOS.D02.000689","A3","Kansas Biological Survey"
"50175248-0a35-4496-a3aa-2e1fba179a77","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2017-07-18T23:34Z","2017-07-19T13:40Z",NA,"MOS.D02.000612","MOS.D02.000612","D11","Kansas Biological Survey"
"4e8d968d-1d87-47ed-89a2-7ffc70bebb1f","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2017-07-18T23:34Z","2017-07-19T13:40Z",NA,"MOS.D02.000688","MOS.D02.000688","A2","Kansas Biological Survey"
"9f354da0-fd8f-4792-a6c9-7dff21b17e2b","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2017-07-18T23:34Z","2017-07-19T13:40Z",NA,"MOS.D02.000790","MOS.D02.000790","F5","Kansas Biological Survey"
"705c2a5f-4599-47e0-ad5b-6fd0cefc0032","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2017-07-19T13:40Z","2017-07-19T21:58Z",NA,"MOS.D02.000667","MOS.D02.000667","G10","Kansas Biological Survey"
"cfb9d961-707c-4c7a-a9d3-3e035aa5c2c3","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2017-08-14T20:50Z","2017-08-15T13:59Z",NA,"MOS.D02.000776","MOS.D02.000776","E8","Kansas Biological Survey"
"ea577936-26a1-47c1-aa96-7edc4f984795","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2017-08-14T20:56Z","2017-08-15T14:03Z",NA,"MOS.D02.000680","MOS.D02.000680","H7","Kansas Biological Survey"
"8a21e794-3211-4a48-a5a8-b032be84d73b","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2017-08-15T14:03Z","2017-08-15T21:28Z",NA,"MOS.D02.000681","MOS.D02.000681","H8","Kansas Biological Survey"
"327ec465-a24e-4a57-94ac-ae1e28100b78","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2017-09-11T22:41Z","2017-09-12T13:39Z",NA,"MOS.D02.000777","MOS.D02.000777","E9","Kansas Biological Survey"
"7bafb80e-d088-4c43-9003-178757ef6688","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2017-09-11T23:00Z","2017-09-12T13:53Z",NA,"MOS.D02.000745","MOS.D02.000745","D2","Kansas Biological Survey"
"33ce8fdc-2d2c-49f2-824f-7d158437bec6","BLAN_022.mosquitoPoint.mos","D02","BLAN","BLAN_022","2017-10-09T19:55Z","2017-10-10T13:38Z",NA,"MOS.D02.000601","MOS.D02.000601","D7","Kansas Biological Survey"
"f29f1d8f-61b0-4c95-8b0f-9473a7fb630c","BLAN_027.mosquitoPoint.mos","D02","BLAN","BLAN_027","2017-10-10T13:14Z","2017-10-10T18:50Z",NA,"MOS.D02.000603","MOS.D02.000603","D8","Kansas Biological Survey"
"be05ae68-cfb8-45cb-8bdf-553252f8cc63","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2018-05-14T23:33Z","2018-05-15T13:51Z",NA,"MOS.D02.000846","MOS.D02.000846","C8","Kansas Biological Survey"
"b76041d3-d18b-448e-abc9-153ba3d9787f","BLAN_065.mosquitoPoint.mos","D02","BLAN","BLAN_065","2018-05-14T23:42Z","2018-05-15T13:15Z",NA,"MOS.D02.000847","MOS.D02.000847","C9","Kansas Biological Survey"
"0bf6a08c-6407-48fc-a2fa-a66af1556bc2","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","2018-05-15T13:31Z","2018-05-15T21:48Z",NA,"MOS.D02.000845","MOS.D02.000845","C7","Kansas Biological Survey"
"75fb39ab-aeef-4b13-b163-3bb2b84c75eb","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2018-05-15T13:51Z","2018-05-15T21:35Z",NA,"MOS.D02.000875","MOS.D02.000875","F1","Kansas Biological Survey"
"878faa89-4d87-4117-95f7-2e46f77abbf9","BLAN_021.mosquitoPoint.mos","D02","BLAN","BLAN_021","2018-06-11T21:10Z","2018-06-12T12:15Z",NA,"MOS.D02.000905","MOS.D02.000905","H5","Kansas Biological Survey"
"22b8d9d3-fcf5-4f34-b773-4c3a657aefe7","BLAN_065.mosquitoPoint.mos","D02","BLAN","BLAN_065","2018-06-11T21:10Z","2018-06-12T12:15Z",NA,"MOS.D02.000908","MOS.D02.000908","H8","Kansas Biological Survey"
"54860b7d-62ed-4e2c-af98-9877a3be3810","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","2018-06-11T21:24Z","2018-06-12T12:40Z",NA,"MOS.D02.000907","MOS.D02.000907","H7","Kansas Biological Survey"
"1a3bd79d-e907-49be-a81b-ec000fed2c84","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","2018-06-11T21:24Z","2018-06-12T12:40Z",NA,"MOS.D02.000849","MOS.D02.000849","C11","Kansas Biological Survey"
"69a9f3f2-2981-4abe-b164-d8cf2dd24358","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-06-11T21:40Z","2018-06-12T12:28Z",NA,"MOS.D02.000963","MOS.D02.000963","E3","Kansas Biological Survey"
"0d3b7833-366a-4d9a-95de-263976bcaf22","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-06-11T21:40Z","2018-06-12T12:28Z",NA,"MOS.D02.001001","MOS.D02.001001","H4","Kansas Biological Survey"
"bd4123b4-c883-41ae-b8ac-62265e19a7ed","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-06-11T21:40Z","2018-06-12T12:28Z",NA,"MOS.D02.000848","MOS.D02.000848","C10","Kansas Biological Survey"
"b402bfa5-09e8-410f-976a-9dc0c0b2c631","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-06-11T21:40Z","2018-06-12T12:28Z",NA,"MOS.D02.000906","MOS.D02.000906","H6","Kansas Biological Survey"
"42d23592-881c-4514-bac7-021ca209d9b4","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","2018-06-12T12:40Z","2018-06-13T00:03Z",NA,"MOS.D02.000850","MOS.D02.000850","C12","Kansas Biological Survey"
"2594400f-ac7c-4b32-8d3a-a9d6ee2945d9","BLAN_025.mosquitoPoint.mos","D02","BLAN","BLAN_025","2018-07-09T21:44Z","2018-07-10T12:40Z",NA,"MOS.D02.000955","MOS.D02.000955","D7","Kansas Biological Survey"
"aad0e2b7-d0a5-4ca6-9622-5ca9c88abd3e","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","2018-07-09T21:50Z","2018-07-10T12:52Z",NA,"MOS.D02.000964","MOS.D02.000964","E4","Kansas Biological Survey"
"921dbb8d-16f1-473c-a715-2ef7436f81b5","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","2018-07-09T21:50Z","2018-07-10T12:52Z",NA,"MOS.D02.000935","MOS.D02.000935","B12","Kansas Biological Survey"
"1f84baf4-a334-4141-a67d-251ea0ea1653","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","2018-07-09T22:08Z","2018-07-10T13:17Z",NA,"MOS.D02.000865","MOS.D02.000865","E3","Kansas Biological Survey"
"82df1ce1-5f39-4178-8b25-f1196da2348a","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","2018-07-09T22:08Z","2018-07-10T13:17Z",NA,"MOS.D02.000851","MOS.D02.000851","D1","Kansas Biological Survey"
"1ae551ca-3cef-4f01-b813-eaf2cbb702e3","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","2018-07-09T22:08Z","2018-07-10T13:17Z",NA,"MOS.D02.000835","MOS.D02.000835","B9","Kansas Biological Survey"
"ccf7f88d-37a2-4a28-a414-dbc973d9a5f3","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2018-07-09T22:16Z","2018-07-10T13:26Z",NA,"MOS.D02.000852","MOS.D02.000852","D2","Kansas Biological Survey"
"579aa28e-57e6-42c7-a185-fc2aeae72576","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2018-07-09T22:41Z","2018-07-10T13:07Z",NA,"MOS.D02.000946","MOS.D02.000946","C11","Kansas Biological Survey"
"8f1f75c0-3202-4ac9-b4b8-8ae5d1231872","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2018-07-09T22:41Z","2018-07-10T13:07Z",NA,"MOS.D02.000837","MOS.D02.000837","B11","Kansas Biological Survey"
"a2b01611-2945-4705-8c8d-78132b3ae92b","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2018-07-09T22:41Z","2018-07-10T13:07Z",NA,"MOS.D02.000915","MOS.D02.000915","A4","Kansas Biological Survey"
"c4b949c4-61ff-4042-af04-e05ea5d2cf21","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","2018-07-10T13:17Z","2018-07-10T21:39Z",NA,"MOS.D02.000945","MOS.D02.000945","C10","Kansas Biological Survey"
"1b54f5b7-8f07-4082-af24-9488b3646898","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2018-07-10T13:26Z","2018-07-10T21:46Z",NA,"MOS.D02.000836","MOS.D02.000836","B10","Kansas Biological Survey"
"e0872a1b-55b5-43d3-90fb-9d066ad8e7a7","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2018-07-10T13:26Z","2018-07-10T21:46Z",NA,"MOS.D02.000853","MOS.D02.000853","D3","Kansas Biological Survey"
"79c2a6fc-8c09-4bbb-a6e4-466ea172a305","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2018-07-10T13:26Z","2018-07-10T21:46Z",NA,"MOS.D02.000866","MOS.D02.000866","E4","Kansas Biological Survey"
"cb702143-1c50-4256-a027-4ead18aeecd6","BLAN_025.mosquitoPoint.mos","D02","BLAN","BLAN_025","2018-08-06T23:25Z","2018-08-07T13:54Z",NA,"MOS.D02.000855","MOS.D02.000855","D5","Kansas Biological Survey"
"967a046a-0cf7-440a-92de-cf43ff13d519","BLAN_022.mosquitoPoint.mos","D02","BLAN","BLAN_022","2018-08-06T23:28Z","2018-08-07T13:39Z",NA,"MOS.D02.000815","MOS.D02.000815","A4","Kansas Biological Survey"
"4cd48d4d-31c5-4edf-bab7-2411e4ed0992","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","2018-08-06T23:42Z","2018-08-07T14:16Z",NA,"MOS.D02.000965","MOS.D02.000965","E5","Kansas Biological Survey"
"c5b50813-492c-4645-96ae-2063dd79800e","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","2018-08-06T23:42Z","2018-08-07T14:16Z",NA,"MOS.D02.000896","MOS.D02.000896","G9","Kansas Biological Survey"
"39b6caa9-3aef-4f71-aafc-8784efc363a8","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-08-06T23:46Z","2018-08-07T14:22Z",NA,"MOS.D02.000936","MOS.D02.000936","C1","Kansas Biological Survey"
"5d7ce985-3a36-4b44-b5c0-69d0b5892a96","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2018-08-06T23:54Z","2018-08-07T14:27Z",NA,"MOS.D02.000825","MOS.D02.000825","A12","Kansas Biological Survey"
"04472723-6659-4c95-87db-237afd5c5046","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","2018-08-07T14:39Z","2018-08-07T21:45Z",NA,"MOS.D02.000947","MOS.D02.000947","C12","Kansas Biological Survey"
"82dda475-02ad-4237-8b91-8f7e74524217","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2018-08-07T14:46Z","2018-08-07T21:50Z",NA,"MOS.D02.000948","MOS.D02.000948","D1","Kansas Biological Survey"
"85db34d9-59cc-4d39-8cac-2a2f5daa45a0","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","2018-09-04T20:11Z","2018-09-05T14:00Z",NA,"MOS.D02.000898","MOS.D02.000898","G11","Kansas Biological Survey"
"a88b0fce-40d4-4aee-9505-b2cf8ae0ad50","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2018-09-04T20:28Z","2018-09-05T14:12Z",NA,"MOS.D02.000897","MOS.D02.000897","G10","Kansas Biological Survey"
"9e4fece3-4ebf-4b6d-9524-788af9725253","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","2018-09-05T14:19Z","2018-09-05T20:30Z",NA,"MOS.D02.000966","MOS.D02.000966","E6","Kansas Biological Survey"
"62e459b8-13fd-4082-8594-d86cb1183f1f","BLAN_027.mosquitoPoint.mos","D02","BLAN","BLAN_027","2018-10-01T19:52Z","2018-10-02T13:41Z",NA,"MOS.D02.000816","MOS.D02.000816","A5","Kansas Biological Survey"
"1af0ab50-7141-4ff1-9e7a-358a424358b0","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","2018-10-01T20:18Z","2018-10-02T14:04Z",NA,"MOS.D02.000916","MOS.D02.000916","A5","Kansas Biological Survey"
"06aee9b2-7ffc-46ae-bf6f-6eef585129f0","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","2018-10-01T20:18Z","2018-10-02T14:04Z",NA,"MOS.D02.000876","MOS.D02.000876","F2","Kansas Biological Survey"
"6777b410-4a42-46f9-89fd-4593c142e4f5","BLAN_066.mosquitoPoint.mos","D02","BLAN","BLAN_066","2018-10-01T20:18Z","2018-10-02T14:04Z",NA,"MOS.D02.000926","MOS.D02.000926","B3","Kansas Biological Survey"
"2d478286-19a7-4ee4-9324-3e38c488f5fa","BLAN_065.mosquitoPoint.mos","D02","BLAN","BLAN_065","2018-10-01T20:22Z","2018-10-02T14:09Z",NA,"MOS.D02.000931","MOS.D02.000931","B8","Kansas Biological Survey"
"18565bce-5650-425d-b7f2-fc8ad61d4795","BLAN_065.mosquitoPoint.mos","D02","BLAN","BLAN_065","2018-10-01T20:22Z","2018-10-02T14:09Z",NA,"MOS.D02.000997","MOS.D02.000997","H1","Kansas Biological Survey"
"186e6c7e-74fd-4c76-aaa3-9154531d780e","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-10-01T20:34Z","2018-10-02T14:15Z",NA,"MOS.D02.000930","MOS.D02.000930","B7","Kansas Biological Survey"
"81dd266f-f6ec-42f4-b062-72d2b083bac8","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-10-01T20:34Z","2018-10-02T14:15Z",NA,"MOS.D02.000928","MOS.D02.000928","B5","Kansas Biological Survey"
"4875f39f-b944-44c4-8f33-047d356a5719","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-10-01T20:34Z","2018-10-02T14:15Z",NA,"MOS.D02.000929","MOS.D02.000929","B6","Kansas Biological Survey"
"78c134e5-8390-4a6a-abd8-fd36c2bcb8b7","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-10-01T20:34Z","2018-10-02T14:15Z",NA,"MOS.D02.000927","MOS.D02.000927","B4","Kansas Biological Survey"
"c2a5a012-0b9e-47a9-b78f-eba2651f791e","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-10-01T20:34Z","2018-10-02T14:15Z",NA,"MOS.D02.000996","MOS.D02.000996","G12","Kansas Biological Survey"
"8c26b3de-7535-47ba-9d96-bec9eb0fb46b","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-10-01T20:34Z","2018-10-02T14:15Z",NA,"MOS.D02.000917","MOS.D02.000917","A6","Kansas Biological Survey"
"b2f4c46b-f4cf-4ef6-844f-0b19d42b87bf","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-10-01T20:34Z","2018-10-02T14:15Z",NA,"MOS.D02.000937","MOS.D02.000937","C2","Kansas Biological Survey"
"95b576fa-f1e8-4d62-97d1-95bc21af83d0","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2018-10-01T20:37Z","2018-10-02T14:22Z",NA,"MOS.D02.000877","MOS.D02.000877","F3","Kansas Biological Survey"
"d40abaa9-4a5b-47d0-93b4-8f66294ea40e","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","2018-10-01T20:45Z","2018-10-02T14:31Z",NA,"MOS.D02.000868","MOS.D02.000868","E6","Kansas Biological Survey"
"868986aa-fe44-4af7-8f92-b1b3e156173e","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2018-10-01T20:55Z","2018-10-02T14:36Z",NA,"MOS.D02.000995","MOS.D02.000995","G11","Kansas Biological Survey"
"58b81a8f-b382-4c08-be62-6f9b4d07cfdf","BLAN_027.mosquitoPoint.mos","D02","BLAN","BLAN_027","2018-10-02T13:41Z","2018-10-02T19:08Z",NA,"MOS.D02.000867","MOS.D02.000867","E5","Kansas Biological Survey"
"c3408cca-8c4b-4817-9572-fe2843b4b8e6","BLAN_025.mosquitoPoint.mos","D02","BLAN","BLAN_025","2018-10-02T14:00Z","2018-10-02T19:30Z",NA,"MOS.D02.000856","MOS.D02.000856","D6","Kansas Biological Survey"
"80fee8f9-b023-484e-97f9-aceaa34c226f","BLAN_029.mosquitoPoint.mos","D02","BLAN","BLAN_029","2018-10-02T14:15Z","2018-10-02T19:41Z",NA,"MOS.D02.000925","MOS.D02.000925","B2","Kansas Biological Survey"
"3656e88b-7a91-4f00-b989-9cd0368a83fc","BLAN_023.mosquitoPoint.mos","D02","BLAN","BLAN_023","2018-10-02T14:31Z","2018-10-02T19:51Z",NA,"MOS.D02.000949","MOS.D02.000949","D2","Kansas Biological Survey"
"b12bc32a-ecef-4969-aa8f-653f61e5f257","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2018-10-02T14:36Z","2018-10-02T19:54Z",NA,"MOS.D02.000817","MOS.D02.000817","A6","Kansas Biological Survey"
"6337cbbf-0e3c-4ee3-9010-dc0fb891182d","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2018-10-02T14:36Z","2018-10-02T19:54Z",NA,"MOS.D02.001000","MOS.D02.001000","H3","Kansas Biological Survey"
"a9298bb5-74d6-4486-8ffa-775c94d527bb","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2018-10-02T14:36Z","2018-10-02T19:54Z",NA,"MOS.D02.000999","MOS.D02.000999","H2","Kansas Biological Survey"
"fda2099a-af1d-4608-81e0-a2433778cf7e","BLAN_024.mosquitoPoint.mos","D02","BLAN","BLAN_024","2018-10-02T14:36Z","2018-10-02T19:54Z",NA,"MOS.D02.000950","MOS.D02.000950","D3","Kansas Biological Survey"
"c8d5e843-1c94-42b5-87fe-4e9fcd379bbb","BLAN_026.mosquitoPoint.mos","D02","BLAN","BLAN_026","2018-10-30T19:19Z","2018-10-31T13:48Z",NA,"MOS.D02.000854","MOS.D02.000854","D4","Kansas Biological Survey"
"b824d290-a6f0-4caf-b78d-8bb951a9bdb5","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-03-06T20:31Z","2017-03-07T13:37Z",NA,"MOS.D03.000930","MOS.D03.000930","A12","Vector Disease Control International"
"2ccab340-0ee5-4e85-870c-47e8f170a39f","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-03-07T23:06Z","2017-03-08T14:56Z",NA,"MOS.D03.000931","MOS.D03.000931","A01","Vector Disease Control International"
"eb326139-43ca-4729-a127-717857a3a9a2","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-04-17T20:56Z","2017-04-18T12:17Z",NA,"MOS.D03.000935","MOS.D03.000935","A02","Vector Disease Control International"
"f95e0703-c827-4467-9575-930b42b27e39","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-04-18T21:40Z","2017-04-19T13:08Z",NA,"MOS.D03.000937","MOS.D03.000937","C06","Vector Disease Control International"
"587c839a-fd38-43da-818f-e6b267442e1e","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-01T21:57Z","2017-05-02T14:27Z",NA,"MOS.D03.000940","MOS.D03.000940","C08","Vector Disease Control International"
"ad36fcbf-8019-4119-8c08-3a3667905f29","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-01T21:57Z","2017-05-02T14:27Z",NA,"MOS.D03.000939","MOS.D03.000939","C07","Vector Disease Control International"
"cc796cf1-f4a4-4c1d-95fb-3ad1b88d60ad","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2017-05-02T22:51Z","2017-05-03T14:16Z",NA,"MOS.D03.000938","MOS.D03.000938","G02","Vector Disease Control International"
"64d0221e-3025-4c8d-a6e1-4815ee61b2de","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-31T22:31Z","2017-06-01T14:42Z",NA,"MOS.D03.000948","MOS.D03.000948","G11","Vector Disease Control International"
"9a275f85-1454-46ae-9704-410ac7bb304e","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-31T22:31Z","2017-06-01T14:42Z",NA,"MOS.D03.000947","MOS.D03.000947","B02","Vector Disease Control International"
"a151efd3-6b0b-45a1-b29f-cf23236ab3dc","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-31T22:31Z","2017-06-01T14:42Z",NA,"MOS.D03.000946","MOS.D03.000946","B01","Vector Disease Control International"
"ade1047c-e275-40ad-88f2-4ca99fe49421","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-06-13T21:00Z","2017-06-14T11:27Z",NA,"MOS.D03.000958","MOS.D03.000958","D12","Vector Disease Control International"
"940b5178-1f7d-4074-b9f0-d03081402225","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-06-13T21:00Z","2017-06-14T11:27Z",NA,"MOS.D03.000959","MOS.D03.000959","C10","Vector Disease Control International"
"03c2fbef-2b24-4526-8823-6cf31349a973","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-06-13T21:00Z","2017-06-14T11:27Z",NA,"MOS.D03.000962","MOS.D03.000962","H11","Vector Disease Control International"
"b648b842-7029-44fb-b2f0-4fcde6197606","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-06-13T21:00Z","2017-06-14T11:27Z",NA,"MOS.D03.000961","MOS.D03.000961","H10","Vector Disease Control International"
"cdd41367-9500-4d0b-b55c-15fa495bf754","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-06-13T21:00Z","2017-06-14T11:27Z",NA,"MOS.D03.000960","MOS.D03.000960","H09","Vector Disease Control International"
"1134796a-aa6d-4b87-b02e-f0a0a32bea6e","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-06-13T21:34Z","2017-06-14T12:00Z",NA,"MOS.D03.000954","MOS.D03.000954","C09","Vector Disease Control International"
"859404a9-689e-4af2-a880-ac959e2d178a","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-06-13T21:34Z","2017-06-14T12:00Z",NA,"MOS.D03.000956","MOS.D03.000956","H01","Vector Disease Control International"
"f93985c2-e803-4bb4-8926-c951478f45b6","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-06-13T21:34Z","2017-06-14T12:00Z",NA,"MOS.D03.000955","MOS.D03.000955","G12","Vector Disease Control International"
"5ca5a3ca-3c7b-4c6c-ab8b-2a44ddb64cba","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-06-26T21:57Z","2017-06-27T12:30Z",NA,"MOS.D03.000971","MOS.D03.000971","C12","Vector Disease Control International"
"2bd5f67b-1054-45c6-b560-339ad05abe21","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-06-26T21:57Z","2017-06-27T12:30Z",NA,"MOS.D03.000970","MOS.D03.000970","F01","Vector Disease Control International"
"305bcafe-1809-44cf-a28e-f86e0e60ff0e","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-06-26T22:13Z","2017-06-27T12:47Z",NA,"MOS.D03.000969","MOS.D03.000969","G04","Vector Disease Control International"
"3305aac2-d726-4437-ba54-434c4ac04e79","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-06-26T22:13Z","2017-06-27T12:47Z",NA,"MOS.D03.000968","MOS.D03.000968","F02","Vector Disease Control International"
"6fab3cae-6b36-4136-95c4-434fc70db5cc","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-06-27T11:58Z","2017-06-27T21:04Z",NA,"MOS.D03.000972","MOS.D03.000972","C05","Vector Disease Control International"
"d6eaaee7-fe33-4277-bac4-faafc8b93267","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-06-27T11:58Z","2017-06-27T21:04Z",NA,"MOS.D03.000973","MOS.D03.000973","C06","Vector Disease Control International"
"39c83ead-4e0a-4014-abd2-25b7f5290a6f","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-06-27T21:50Z","2017-06-28T12:23Z",NA,"MOS.D03.000964","MOS.D03.000964","G03","Vector Disease Control International"
"4c4b04e7-c39a-404f-a2c7-e6111b53d161","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-06-27T21:50Z","2017-06-28T12:23Z",NA,"MOS.D03.000963","MOS.D03.000963","E01","Vector Disease Control International"
"026f8a28-1521-44b1-ae7b-faaf15f3766a","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-06-27T21:50Z","2017-06-28T12:23Z",NA,"MOS.D03.000966","MOS.D03.000966","H12","Vector Disease Control International"
"68bf877b-6b74-4c66-b994-ee3502f9db88","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-06-27T21:50Z","2017-06-28T12:23Z",NA,"MOS.D03.000967","MOS.D03.000967","A01","Vector Disease Control International"
